"Geo","Year","AveHhSize","Prop1PerHh"
1,2019,2.51195602453275,0.306015140615271
2,2019,2.26269246329679,0.145127900843882
3,2019,2.25952389490545,0.34640522875817
4,2019,2.32964510369771,0.616091368151201
5,2019,2.620527557647,0.408498202603055
6,2019,2.60084486766493,0.386546457099739
7,2019,2.51862711971315,0.36030867044684
8,2019,2.85394777777792,0.209865123466982
9,2019,2.74949205181451,0.184300351681284
10,2019,2.61611591290482,0.286573317637606
11,2019,2.25272160426407,0.373793511533314
12,2019,2.79665718108021,0.183687628407418
13,2019,2.4930388182161,0.363911305775096
14,2019,2.70558382449686,0.301706546749957
15,2019,2.8076439699534,0.184897547716522
16,2019,2.59100503840734,0.223110086027948
17,2019,2.71600012161049,0.220444452934374
18,2019,2.64313001418136,0.28135733012625
19,2019,2.411765,0.464285714285714
20,2019,2.61162025463473,0.30077329439793
21,2019,2.51965543399954,0.290630483781672
22,2019,2.3869174045977,0.268076012805991
23,2019,2.80790960451977,0.150372016043658
24,2019,2.6531470489418,0.244937985525357
25,2019,2.56128579642857,0.251367296370767
26,2019,2.264605,0.333333333333333
27,2019,2.467412125,0.240408096177327
28,2019,2.0947825,0.217517066154082
29,2019,2.69052109208738,0.295048742426363
30,2019,2.61962276637988,0.294095668355645
31,2019,2.51993260824411,0.15857149271233
32,2019,2.70057995802608,0.197493359407979
33,2019,2.76879368415514,0.183683854050012
34,2019,2.635612,0.329192065015893
35,2019,2.24862902325581,0.384741335506771
36,2019,2.3189484907591,0.340028839862848
37,2019,2.25929825,0.392443190234815
38,2019,2.58021273103482,0.355357043489165
39,2019,2.22415875694444,0.350851857175344
40,2019,2.284483,0.365970464578317
41,2019,2.44932180236763,0.317230286151251
42,2019,2.38952816666667,0.377098370719854
43,2019,2.4676310990263,0.250219382885012
44,2019,2.6077374,0.296605751032633
45,2019,2.3995965483871,0.232489228905294
46,2019,2.39824746464646,0.277404984879387
47,2019,2.70579113200395,0.20754322072603
48,2019,2.67975752844605,0.208328721991125
49,2019,2.80917906495956,0.159173154219769
50,2019,2.45513941666667,0.277047297812922
51,2019,2.44868082608696,0.190606394281643
52,2019,2.74859201415355,0.181368575997648
53,2019,2.47476044825878,0.232611727495342
54,2019,2.62737835432425,0.219316778380555
55,2019,2.58788599315149,0.251327677505808
56,2019,2.44695176071429,0.185265933716344
57,2019,2.511596,0.273686055161364
58,2019,2.80678785785338,0.197237752750423
59,2019,2.76084327133444,0.225606769688632
60,2019,2.53133196818078,0.399927303336394
61,2019,2.29997090151515,0.238666755554858
62,2019,2.391725,0.274611398963731
63,2019,2.25991498108248,0.403127785538182
64,2019,2.48007980152531,0.366237295457759
65,2019,2.26043207172676,0.365130682499524
66,2019,2.63009970507516,0.330119767287846
67,2019,2.33018387314316,0.431576790981719
68,2019,2.57776669686898,0.311409533919948
69,2019,2.70077045030392,0.30067208944877
70,2019,2.38783612962963,0.279285516557326
71,2019,2.985186,0.333333333333333
72,2019,2.64725523857139,0.0807191797307489
73,2019,2.55362902080427,0.20432816520754
74,2019,2.74018362679422,0.195823320110366
75,2019,2.62114467047222,0.204780410373666
76,2019,2.44875125,0.283224427127433
77,2019,2.74529657816868,0.184884187404789
78,2019,2.73365618302468,0.182674716324222
79,2019,2.56201245589389,0.185643734386129
80,2019,2.49480222222222,0.262615693253152
1,2050,2.51572629939565,0.306015140615271
2,2050,2.62138598134683,0.145127900843882
3,2050,2.40643600161906,0.34640522875817
4,2050,2.15671953232634,0.616091368151201
5,2050,2.61796728816038,0.408498202603055
6,2050,2.30397597723172,0.386546457099739
7,2050,2.37970944556101,0.36030867044684
8,2050,2.70373065789318,0.209865123466982
9,2050,2.67214506577733,0.184300351681284
10,2050,2.70304438063468,0.286573317637606
11,2050,2.0762929074638,0.373793511533314
12,2050,2.71945149118219,0.183687628407418
13,2050,2.60977278603909,0.363911305775096
14,2050,2.64262614869174,0.301706546749957
15,2050,2.57565803889622,0.184897547716522
16,2050,2.68485216450075,0.223110086027948
17,2050,2.64849580743106,0.220444452934374
18,2050,2.53517454332688,0.28135733012625
19,2050,2.34563345633456,0.464285714285714
20,2050,2.65003265433996,0.30077329439793
21,2050,2.56331534827705,0.290630483781672
22,2050,1.95684921018831,0.268076012805991
23,2050,2.70923031554114,0.150372016043658
24,2050,2.14194374674269,0.244937985525357
25,2050,2.30774603726327,0.251367296370767
26,2050,2.1635687732342,0.333333333333333
27,2050,2.19968801159982,0.240408096177327
28,2050,2.05097024162453,0.217517066154082
29,2050,2.73186348957856,0.295048742426363
30,2050,2.45227684760582,0.294095668355645
31,2050,2.67887728607341,0.15857149271233
32,2050,2.6268606384392,0.197493359407979
33,2050,2.74346000062392,0.183683854050012
34,2050,2.58335901386749,0.329192065015893
35,2050,2.19951379488418,0.384741335506771
36,2050,2.30196614906465,0.340028839862848
37,2050,2.14380306011571,0.392443190234815
38,2050,2.64656497043014,0.355357043489165
39,2050,2.22410161932041,0.350851857175344
40,2050,2.22305555555556,0.365970464578317
41,2050,2.4212795489877,0.317230286151251
42,2050,2.31228508624552,0.377098370719854
43,2050,2.57392054755747,0.250219382885012
44,2050,2.55628616664353,0.296605751032633
45,2050,2.39992406567099,0.232489228905294
46,2050,2.27546284932036,0.277404984879387
47,2050,2.64178183104163,0.20754322072603
48,2050,2.68647808842372,0.208328721991125
49,2050,2.77597155398395,0.159173154219769
50,2050,2.38916100777636,0.277047297812922
51,2050,2.39492104913485,0.190606394281643
52,2050,2.7818828509298,0.181368575997648
53,2050,2.24342235261545,0.232611727495342
54,2050,2.67381406895696,0.219316778380555
55,2050,2.59451375988193,0.251327677505808
56,2050,2.36815570021412,0.185265933716344
57,2050,0.667159763313609,0.273686055161364
58,2050,2.68391888594951,0.197237752750423
59,2050,2.66411804101522,0.225606769688632
60,2050,2.24727930747165,0.399927303336394
61,2050,2.0837488113946,0.238666755554858
62,2050,2.71431242007071,0.274611398963731
63,2050,2.0534199068621,0.403127785538182
64,2050,2.58368581904233,0.366237295457759
65,2050,2.33562308602427,0.365130682499524
66,2050,2.75398355255262,0.330119767287846
67,2050,2.43246414618669,0.431576790981719
68,2050,2.61525927918959,0.311409533919948
69,2050,2.65881013733622,0.30067208944877
70,2050,2.47636669282997,0.279285516557326
71,2050,2.66566415056522,0.333333333333333
72,2050,2.6570707688578,0.0807191797307489
73,2050,2.66344110160642,0.20432816520754
74,2050,2.75548152682211,0.195823320110366
75,2050,2.74592136030492,0.204780410373666
76,2050,2.38307489515909,0.283224427127433
77,2050,2.82153295949802,0.184884187404789
78,2050,2.74871085299825,0.182674716324222
79,2050,2.6797478623359,0.185643734386129
80,2050,2.42700986748581,0.262615693253152
