"Year","CarSvcAutoPropBev","CarSvcAutoPropHev","CarSvcAutoPropIcev","CarSvcLtTrkPropIcev","CarSvcLtTrkPropHev","CarSvcLtTrkPropBev"
2019,0.221453287197232,0.23356401384083,0.544982698961938,0.544982698961938,0.23356401384083,0.221453287197232
2050,0.221453287197232,0.23356401384083,0.544982698961938,0.544982698961938,0.23356401384083,0.221453287197232
