"Year","HhFuelCI","CarSvcFuelCI","ComSvcFuelCI","HvyTrkFuelCI","TransitVanFuelCI","TransitBusFuelCI","TransitRailFuelCI"
2019,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636
2050,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636,63.8609117336636
