"Geo","LdvFwyDvmtProp","LdvArtDvmtProp","LdvOthDvmtProp","HvyTrkFwyDvmtProp","HvyTrkArtDvmtProp","HvyTrkOthDvmtProp","BusFwyDvmtProp","BusArtDvmtProp","BusOthDvmtProp"
0,0.333977275837732,0.463512002994779,0.202510721167489,0.573207822141166,0.317638375483643,0.109153802375191,0.0523688551462364,0.919216653371725,0.0284144914820384
1,0.430956597498938,0.454304162655203,0.114739239845858,0.659039764613209,0.284022298402422,0.0569379369843689,0.0523688551462364,0.919216653371725,0.0284144914820384
2,0.363574176119575,0.461910970640027,0.174514853240399,0.549547118466825,0.329548479233641,0.120904402299534,0.0523688551462364,0.919216653371725,0.0284144914820384
